,open,high,low,close,volume,edit_count,sentiment,neg_sentiment,tomorrow,target,RSI,Stoch_RSI,SMA(9),SMA(14),EMA(7),EMA(25),EMA(99),MACD,Signal Line,MACD Histogram,Fib23.599999999999998%,Fib38.2%,Fib50.0%,Fib61.8%,Fib78.60000000000001%,Fib100.0%,fib23.6%,fib38.2%,fib50.0%,fib61.8%,fib78.6%,fib100.0%,fib23.6%,fib38.2%,fib50.0%,fib61.8%,fib78.6%,fib100.0%,Tenkan-sen,Kijun-sen,Senkou Span A,Senkou Span B,Middle Band,Upper Band,Lower Band,OBV
2015-02-05,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,22516400,10.9,-0.4585905039569429,0.640632246294011,222.26600646972656,1,44.139032547136466,0.27050012373907123,227.52777777777777,237.0815713065011,227.25671385480572,240.0047320623275,301.5254068321648,-10.507356763443397,-11.65547508550404,1.1481183220606432,233.5805205078125,229.97724157714845,227.06500244140625,224.15276330566405,220.00652453613282,214.72500610351562,233.5805205078125,229.97724157714845,227.06500244140625,224.15276330566405,220.00652453613282,214.72500610351562,233.5805205078125,229.97724157714845,227.06500244140625,224.15276330566405,220.00652453613282,214.72500610351562,239.2750015258789,240.4469985961914,294.2304992675781,326.156494140625,230.76100006103516,267.11386863774015,194.40813148433017,-306354136.0
2015-02-06,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,24435300,10.966666666666669,-0.464929114043119,0.6434100240717888,227.75399780273438,1,46.305723694840374,0.12821531808669775,226.2334459092882,236.32350049700057,226.00903700853593,238.6402147090505,299.94021882491603,-10.37976528057959,-11.40033312451915,1.0205678439395598,227.14038653564452,225.0557985534668,223.3709945678711,221.6861905822754,219.2874866027832,216.23199462890625,227.14038653564452,225.0557985534668,223.3709945678711,221.6861905822754,219.2874866027832,216.23199462890625,227.14038653564452,225.0557985534668,223.3709945678711,221.6861905822754,219.2874866027832,216.23199462890625,228.98600006103516,240.4469985961914,291.66524505615234,326.156494140625,231.9113006591797,265.4112150069287,198.41138631143065,-281918836.0
2015-02-07,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,21604200,9.366666666666667,-0.4708659582907376,0.646677997927998,223.41200256347656,0,42.51160806949203,0.0,225.59355672200522,234.88828604561942,226.44527720708555,237.80281340856467,298.4964944044724,-9.723724037747473,-11.065011307164816,1.341287269417343,228.48368365478515,227.36065145874022,226.45299530029297,225.54533914184572,224.25308291625976,222.60699462890625,228.48368365478515,227.36065145874022,226.45299530029297,225.54533914184572,224.25308291625976,222.60699462890625,228.48368365478515,227.36065145874022,226.45299530029297,225.54533914184572,224.25308291625976,222.60699462890625,228.98600006103516,240.4469985961914,287.56624603271484,326.156494140625,232.78205032348632,264.7932830488094,200.77081759816318,-260314636.0
2015-02-08,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,17145200,9.466666666666669,-0.4987841391140637,0.6633446645946646,220.11000061035156,0,38.57515442058772,0.0,225.25877888997397,232.72357177734375,225.6869585461833,236.69582795894254,296.99480456765247,-9.445289931677337,-10.74106703206732,1.2957771003899836,227.46480572509765,226.2440986022949,225.25749969482422,224.27090078735353,222.86625149536133,221.07699584960938,227.46480572509765,226.2440986022949,225.25749969482422,224.27090078735353,222.86625149536133,221.07699584960938,227.46480572509765,226.2440986022949,225.25749969482422,224.27090078735353,222.86625149536133,221.07699584960938,228.98600006103516,240.4469985961914,268.71324920654297,307.3034973144531,233.20960083007813,264.4317010938118,201.98750056634447,-277459836.0
2015-02-09,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,27791300,8.366666666666667,-0.4866614616345922,0.6562018074518075,219.83900451660156,0,27.034149484620713,0.0,225.55277845594617,228.91192953927177,224.29271906222536,235.41999508597402,295.45710848850644,-9.382912483789909,-10.469436122411839,1.0865236386219301,222.3349151611328,221.3190460205078,220.4980010986328,219.6769561767578,218.5080108642578,217.0189971923828,222.3349151611328,221.3190460205078,220.4980010986328,219.6769561767578,218.5080108642578,217.0189971923828,222.3349151611328,221.3190460205078,220.4980010986328,219.6769561767578,218.5080108642578,217.0189971923828,228.98600006103516,243.1405029296875,244.51524353027344,283.1054916381836,233.64935073852538,263.80247338680135,203.49622809024942,-305251136.0
2015-02-10,220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,21115100,8.233333333333333,-0.4967664381876481,0.6610629185629187,219.18499755859375,0,29.504378953216673,0.061822764250189295,224.76022338867188,225.7950722830636,223.1792904258194,234.22145734986847,293.94474640906833,-9.24873140835058,-10.225295179599588,0.9765637712490083,220.27890539550782,219.33355450439453,218.5695037841797,217.80545306396485,216.71765203857422,215.33200073242188,220.27890539550782,219.33355450439453,218.5695037841797,217.80545306396485,216.71765203857422,215.33200073242188,220.27890539550782,219.33355450439453,218.5695037841797,217.80545306396485,216.71765203857422,215.33200073242188,230.34100341796875,251.94499969482422,244.51524353027344,283.1054916381836,233.29645080566405,263.9434804504575,202.6494211608706,-326366236.0
2015-02-11,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859375,17201900,8.033333333333333,-0.4944838264457421,0.6592772042772044,221.76400756835938,1,40.5024148695754,0.4225938929042496,222.64422268337674,224.74292973109655,222.18071720901298,233.0648065966935,292.44955143205885,-9.090376631840627,-9.998311470047796,0.9079348382071686,222.14765368652343,221.36918157958985,220.74000549316406,220.11082940673828,219.21505328369142,218.07400512695312,222.14765368652343,221.36918157958985,220.74000549316406,220.11082940673828,219.21505328369142,218.07400512695312,222.14765368652343,221.36918157958985,220.74000549316406,220.11082940673828,219.21505328369142,218.07400512695312,230.34100341796875,251.94499969482422,243.3604965209961,279.55550384521484,232.585400390625,263.874885021835,201.295915759415,-343568136.0
2015-02-12,219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,15206200,6.633333333333334,-0.502457644988393,0.6629809079809079,235.427001953125,1,42.63136760420829,0.5014182979274907,222.0326673719618,223.90371595110213,222.07653979884958,232.19551436374473,291.03584055478484,-8.656982471324824,-9.730045670303202,1.073063198978378,221.11694354248047,220.44753256225587,219.90650177001953,219.3654709777832,218.5951898498535,217.61399841308594,221.11694354248047,220.44753256225587,219.90650177001953,219.3654709777832,218.5951898498535,217.61399841308594,221.11694354248047,220.44753256225587,219.90650177001953,219.3654709777832,218.5951898498535,217.61399841308594,227.06500244140625,251.94499969482422,242.6052474975586,279.55550384521484,232.02965087890624,263.68982168367813,200.36948007413434,-328361936.0
2015-02-13,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,42744400,6.666666666666667,-0.4928124705446712,0.657930402930403,257.3210144042969,1,55.21564629350557,0.9059768257785765,222.98533460828992,224.54671587262834,225.41415533741844,232.44409033215862,289.92366378275165,-7.128848092975602,-9.209806154837683,2.0809580618620807,235.77570849609376,233.00214514160157,230.760498046875,228.51885095214843,225.3273533935547,221.26199340820312,235.77570849609376,233.00214514160157,230.760498046875,228.51885095214843,225.3273533935547,221.26199340820312,235.77570849609376,233.00214514160157,230.760498046875,228.51885095214843,225.3273533935547,221.26199340820312,227.49200439453125,257.2685012817383,241.4720001220703,279.55550384521484,231.40865097045898,262.2388518595915,200.57845008132648,-285617536.0
2015-02-14,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500,6.666666666666667,-0.4782950366033069,0.6495970695970695,234.8249969482422,0,70.08293602923482,1.0,227.45311482747397,227.39364515032088,233.39087010413806,234.35769987616928,289.27161079518254,-4.103820471748406,-8.188609018219827,4.084788546471421,254.07793060302734,250.53304855346678,247.66800689697266,244.80296524047853,240.72392288208007,235.5279998779297,254.07793060302734,250.53304855346678,247.66800689697266,244.80296524047853,240.72392288208007,235.5279998779297,254.07793060302734,250.53304855346678,247.66800689697266,244.80296524047853,240.72392288208007,235.5279998779297,237.57000732421875,257.2685012817383,238.52050018310547,279.55550384521484,231.58880157470702,263.00443780529736,200.17316534411668,-235885036.0
2015-02-15,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400,8.066666666666666,-0.4650728050562691,0.6415970695970696,233.84300231933594,0,53.498958716891195,0.6147631874557805,228.8485582139757,227.95457349504744,233.7494018151641,234.39364580479028,288.18267851824373,-3.4815715003667833,-7.247201514649219,3.7656300142824355,256.66022357177735,251.1228835144043,246.64749908447266,242.17211465454102,235.80038088989258,227.6840057373047,256.66022357177735,251.1228835144043,246.64749908447266,242.17211465454102,235.80038088989258,227.6840057373047,256.66022357177735,251.1228835144043,246.64749908447266,242.17211465454102,235.80038088989258,227.6840057373047,240.47149658203125,260.2980041503906,236.66175079345703,277.7739944458008,229.65640182495116,254.23486749896733,205.077936150935,-292437436.0
2015-02-16,234.8249969482422,239.52099609375,229.02200317382812,233.84300231933594,28153700,10.433333333333334,-0.4881708923390767,0.6697660836815766,243.61000061035156,1,47.848819152208385,0.48351350498616613,229.52511427137586,227.64128766741072,233.77280194120706,234.3512886136015,287.0958849942656,-3.0327142253752015,-6.404304056794416,3.3715898314192145,237.04323376464845,235.51038079833984,234.27149963378906,233.0326184692383,231.2687876586914,229.02200317382812,237.04323376464845,235.51038079833984,234.27149963378906,233.0326184692383,231.2687876586914,229.02200317382812,237.04323376464845,235.51038079833984,234.27149963378906,233.0326184692383,231.2687876586914,229.02200317382812,240.47149658203125,260.69950103759766,235.052001953125,277.7739944458008,228.1748016357422,247.08960495376704,209.25999831771736,-320591136.0
2015-02-17,233.4219970703125,245.77499389648438,232.31399536132812,243.61000061035156,27363100,11.466666666666669,-0.4792917416028652,0.6650041789196719,236.3260040283203,0,58.110167649715926,0.721879073940661,231.7693362765842,228.80857304164343,236.2321016084932,235.0634972287361,286.2261673065873,-1.8673508075044936,-5.496913406936432,3.6295625994319387,242.5981982421875,240.6328924560547,239.04449462890625,237.4560968017578,235.19464904785156,232.31399536132812,242.5981982421875,240.6328924560547,239.04449462890625,237.4560968017578,235.19464904785156,232.31399536132812,242.5981982421875,240.6328924560547,239.04449462890625,237.4560968017578,235.19464904785156,232.31399536132812,240.47149658203125,260.69950103759766,225.1184959411621,277.7739944458008,228.65955200195313,248.6595645572632,208.65953944664307,-293228036.0
2015-02-18,243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,25200800,11.433333333333334,-0.4904916393139588,0.6713118712273641,240.2830047607422,1,54.40117647709368,0.6357212174636057,233.5711144341363,229.48521641322546,236.25557721344998,235.16061313639645,285.2281640410219,-1.514095995972923,-4.700349924743731,3.1862539287708076,241.44000854492188,239.7010009765625,238.29550170898438,236.89000244140624,234.88895263671876,232.33999633789062,241.44000854492188,239.7010009765625,238.29550170898438,236.89000244140624,234.88895263671876,232.33999633789062,241.44000854492188,239.7010009765625,238.29550170898438,236.89000244140624,234.88895263671876,232.33999633789062,240.47149658203125,260.69950103759766,226.46524810791016,277.2679977416992,228.8002021789551,248.98266074562028,208.6177436122899,-318428836.0
2015-02-19,236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,18270500,11.3,-0.4885693795802796,0.6698179403216685,243.7790069580078,1,61.37734227677057,0.79777377131311,235.84267001681857,231.14036015101843,237.26243410027303,235.55464326134614,284.3292608554163,-0.9044165724319271,-3.94116325428137,3.036746681849443,241.0011166381836,239.9674363708496,239.13199615478516,238.2965559387207,237.1071156311035,235.5919952392578,241.0011166381836,239.9674363708496,239.13199615478516,238.2965559387207,237.1071156311035,235.5919952392578,241.0011166381836,239.9674363708496,239.13199615478516,238.2965559387207,237.1071156311035,235.5919952392578,241.61249542236328,260.69950103759766,233.6652488708496,275.35099029541016,229.49310226440429,250.27485658069233,208.71134794811624,-300158336.0
2015-02-20,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,23876700,11.633333333333333,-0.4905604643777945,0.6725957180994463,244.53399658203125,1,60.737707290249766,0.7829153969462063,238.5753377278646,232.6770030430385,238.89157731470672,236.18728662262782,283.5182557774681,-0.13755740067423972,-3.180442083559944,3.0428846828857044,245.2597254638672,244.12063317871093,243.1999969482422,242.27936071777344,240.96862438964843,239.2989959716797,245.2597254638672,244.12063317871093,243.1999969482422,242.27936071777344,240.96862438964843,239.2989959716797,245.2597254638672,244.12063317871093,243.1999969482422,242.27936071777344,240.96862438964843,239.2989959716797,241.61249542236328,260.69950103759766,235.3812484741211,275.35099029541016,230.8088523864746,251.7156639020957,209.90204087085348,-276281636.0
2015-02-21,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200,11.366666666666667,-0.4724364891803203,0.6625957180994464,235.9770050048828,0,58.79067698734175,0.7376869373497855,241.10533650716147,233.87557438441686,240.30218213153785,236.82934123488965,282.73857059355936,0.5250528879545584,-2.439343089257044,2.9643959772116024,252.45591094970703,250.6840547180176,249.25200653076172,247.81995834350585,245.7811100769043,243.1840057373047,252.45591094970703,250.6840547180176,249.25200653076172,247.81995834350585,245.7811100769043,243.1840057373047,252.45591094970703,250.6840547180176,249.25200653076172,247.81995834350585,245.7811100769043,243.1840057373047,243.43649291992188,243.74750518798828,248.95874786376953,274.97899627685547,231.68695220947265,253.37583904955048,209.99806536939482,-263997436.0
2015-02-22,244.54400634765625,246.39199829101562,233.8509979248047,235.9770050048828,19527000,11.3,-0.461408409874944,0.6587861942899226,238.89199829101562,1,56.304123548756245,0.6799256474697901,241.16644795735678,234.77307455880302,239.2208878498741,236.76377690950451,281.80333928178584,0.3555994795811728,-1.8803545754894009,2.2359540550705734,243.43232220458984,241.60133615112304,240.12149810791016,238.64166006469728,236.53477200317383,233.8509979248047,243.43232220458984,241.60133615112304,240.12149810791016,238.64166006469728,236.53477200317383,233.8509979248047,243.43232220458984,241.60133615112304,240.12149810791016,238.64166006469728,236.53477200317383,233.8509979248047,246.64749908447266,239.2750015258789,250.47149658203125,273.90099334716797,231.5743522644043,253.14328531441174,210.00541921439685,-283524436.0
2015-02-23,235.9949951171875,240.10899353027344,232.42100524902344,238.89199829101562,16400000,11.633333333333333,-0.4579083414223209,0.6565639720677002,238.73500061035156,0,59.46005685116832,0.7382144673560953,239.11877950032553,236.1146458217076,239.13866546015947,236.92748624654385,280.94511246197044,0.4513194989279441,-1.414019760605932,1.865339259533876,238.29462829589843,237.17218200683592,236.26499938964844,235.35781677246095,234.06623474121093,232.42100524902344,238.29462829589843,237.17218200683592,236.26499938964844,235.35781677246095,234.06623474121093,232.42100524902344,238.29462829589843,237.17218200683592,236.26499938964844,235.35781677246095,234.06623474121093,232.42100524902344,246.64749908447266,238.81299591064453,250.29924774169922,273.76949310302734,232.1555519104004,253.8619036637211,210.44920015707967,-267124436.0
2015-02-24,238.9980010986328,239.9010009765625,236.40199279785156,238.73500061035156,14200400,11.7,-0.4863955628222639,0.6898973054010337,237.47000122070312,0,59.5284173308416,0.6431936191581711,239.55322435167102,237.464359828404,239.0377492477075,237.0665258129906,280.10091022493805,0.5086465424209905,-1.0294865000005475,1.538133042421538,239.07523504638672,238.56437985229493,238.15149688720703,237.73861392211913,237.1507805480957,236.40199279785156,239.07523504638672,238.56437985229493,238.15149688720703,237.73861392211913,237.1507805480957,236.40199279785156,239.07523504638672,238.56437985229493,238.15149688720703,237.73861392211913,237.1507805480957,236.40199279785156,242.17100524902344,238.81299591064453,250.37250137329102,267.28849029541016,232.74965209960936,254.4953113623456,211.00399283687312,-281324836.0
2015-02-25,238.88999938964844,239.33999633789062,235.52999877929688,237.47000122070312,11496200,12.266666666666667,-0.5073450304298368,0.7173482857931905,236.42599487304688,0,59.163853766940484,0.6022419523272182,239.9562242296007,238.7704315185547,238.6458122409564,237.09756238281466,279.2482920448533,0.4468527187194127,-0.7342186562565556,1.1810713749759683,238.4408369140625,237.8845772705078,237.43499755859375,236.9854178466797,236.34533825683593,235.52999877929688,238.4408369140625,237.8845772705078,237.43499755859375,236.9854178466797,236.34533825683593,235.52999877929688,238.4408369140625,237.8845772705078,237.43499755859375,236.9854178466797,236.34533825683593,235.52999877929688,243.81700134277344,238.81299591064453,252.74750137329102,266.4334945678711,233.7676025390625,254.30326916201608,213.2319359161089,-292821036.0
2015-02-26,237.33700561523438,237.7100067138672,234.2570037841797,236.42599487304688,13619400,13.366666666666667,-0.4825035400837481,0.7041903910563484,253.8280029296875,1,57.46293881137022,0.43240393636212726,239.15800136990018,239.81771632603235,238.090857898979,237.04590334360176,278.3918461014172,0.31006385795819824,-0.5253621534136048,0.8354260113718031,236.89509802246093,236.39095959472655,235.98350524902344,235.57605090332032,234.99594641113282,234.2570037841797,236.89509802246093,236.39095959472655,235.98350524902344,235.57605090332032,234.99594641113282,234.2570037841797,236.89509802246093,236.39095959472655,235.98350524902344,235.57605090332032,234.99594641113282,234.2570037841797,243.8300018310547,238.81299591064453,251.6467514038086,266.4334945678711,234.47560195922853,254.30590673918476,214.6452971792723,-306440436.0
2015-02-27,236.43600463867188,256.65301513671875,236.43600463867188,253.8280029296875,44013900,13.266666666666667,-0.4890945517227427,0.7078940947600522,254.26300048828125,1,59.022663050602354,0.5025539786533832,241.10266791449652,241.13207353864397,242.02514415665613,238.336834080993,277.9005692379826,1.5875539817324693,-0.10277892638439001,1.6903329081168592,251.88180065917967,248.93011712646484,246.5445098876953,244.1589026489258,240.7624448852539,236.43600463867188,251.88180065917967,248.93011712646484,246.5445098876953,244.1589026489258,240.7624448852539,236.43600463867188,251.88180065917967,248.93011712646484,246.5445098876953,244.1589026489258,240.7624448852539,236.43600463867188,244.5370101928711,240.16799926757812,250.57324981689453,262.41300201416016,235.77930221557617,257.11983673820697,214.43876769294533,-262426536.0
2015-02-28,253.52000427246094,254.69200134277344,249.47900390625,254.26300048828125,13949300,13.1,-0.4802493420447285,0.6878940947600521,260.2019958496094,1,48.10089541535059,0.01863294764855311,242.65600077311197,240.91364397321428,245.0846082395624,239.56192380463057,277.4278178629886,2.6050454340163185,0.43878594569575174,2.166259488320567,253.4617339477539,252.7006363220215,252.08550262451172,251.47036892700194,250.594585357666,249.47900390625,253.4617339477539,252.7006363220215,252.08550262451172,251.47036892700194,250.594585357666,249.47900390625,253.4617339477539,252.7006363220215,252.08550262451172,251.47036892700194,250.594585357666,249.47900390625,244.5370101928711,240.16799926757812,250.57324981689453,262.41300201416016,237.3218521118164,259.3474126824178,215.296291541215,-248477236.0
2015-03-01,254.2830047607422,261.6600036621094,245.93299865722656,260.2019958496094,25213700,13.0,-0.4698257718356492,0.66567187253783,275.6700134277344,1,69.83973910095379,1.0,244.48077731662326,242.72628675188338,248.86395514207416,241.14962165424433,277.08330142272104,3.846304231051022,1.120289602766806,2.726014628284216,257.94843048095703,255.65228775024414,253.79650115966797,251.9407145690918,249.29857772827148,245.93299865722656,257.94843048095703,255.65228775024414,253.79650115966797,251.9407145690918,249.29857772827148,245.93299865722656,257.94843048095703,255.65228775024414,253.79650115966797,251.9407145690918,249.29857772827148,245.93299865722656,247.0405044555664,240.16799926757812,250.57324981689453,262.41300201416016,239.3264518737793,262.0431510589218,216.60975268863677,-223263536.0
2015-03-02,260.35699462890625,276.3009948730469,258.31298828125,275.6700134277344,40465700,13.0,-0.4698257718356492,0.66567187253783,281.7019958496094,1,76.66144883906091,1.0,247.94033474392361,245.71393040248327,255.56546971348922,243.80503640605127,277.0550356628213,6.00888384486251,2.098008451185947,3.910875393676563,272.0558253173828,269.42957635498044,267.30699157714844,265.18440679931643,262.1624216918945,258.31298828125,272.0558253173828,269.42957635498044,267.30699157714844,265.18440679931643,262.1624216918945,258.31298828125,272.0558253173828,269.42957635498044,267.30699157714844,265.18440679931643,262.1624216918945,258.31298828125,254.36100006103516,245.51300048828125,242.09725189208984,261.6624984741211,242.11800231933594,268.22091116308786,216.01509347558402,-182797836.0
2015-03-03,275.0459899902344,285.7959899902344,268.1610107421875,281.7019958496094,50461300,12.9,-0.4394258241393873,0.6323385392044967,273.0920104980469,0,75.4946097075306,0.9591450797812052,253.02088928222656,248.4347872052874,262.0996012475193,246.72018713247886,277.1479748665571,8.115919076290425,3.3015905762068427,4.814328500083581,281.6341348876953,279.0594279174805,276.97850036621094,274.8975728149414,271.93489630126953,268.1610107421875,281.6341348876953,279.0594279174805,276.97850036621094,274.8975728149414,271.93489630126953,268.1610107421875,281.6341348876953,279.0594279174805,276.97850036621094,274.8975728149414,271.93489630126953,268.1610107421875,259.1084976196289,250.56399536132812,239.86100006103516,258.6845016479492,245.2438522338867,274.5589098724823,215.92879459529112,-132336536.0
2015-03-04,281.989990234375,284.2250061035156,268.1260070800781,273.0920104980469,41383000,12.9,-0.4394258241393873,0.6323385392044967,276.1780090332031,1,74.17799239026971,0.9130459269486881,256.82089063856336,251.06093052455358,264.84770356015116,248.74878892983025,277.0668555791869,8.987404610460715,4.438753383057618,4.548651227403097,280.4256423339844,278.0751884765625,276.1755065917969,274.27582470703123,271.57119287109373,268.1260070800781,280.4256423339844,278.0751884765625,276.1755065917969,274.27582470703123,271.57119287109373,268.1260070800781,280.4256423339844,278.0751884765625,276.1755065917969,274.27582470703123,271.57119287109373,268.1260070800781,260.02649688720703,250.56399536132812,234.71649932861328,253.89849090576172,247.81025238037108,277.4555537374896,218.16495102325257,-173719536.0
2015-03-05,272.739013671875,281.6669921875,264.7690124511719,276.1780090332031,41302400,12.8,-0.4277890040350002,0.6101163169822743,272.7229919433594,0,73.87875427676076,0.9025686049910356,260.9812249077691,253.62485940115792,267.68027992841417,250.85872893778202,277.0490786482672,9.81394837809421,5.513792382064937,4.3001559960292735,277.6790689697266,275.21196392822264,273.21800231933594,271.22404071044923,268.3851801147461,264.7690124511719,277.6790689697266,275.21196392822264,273.21800231933594,271.22404071044923,268.3851801147461,264.7690124511719,277.6790689697266,275.21196392822264,273.21800231933594,271.22404071044923,268.3851801147461,264.7690124511719,260.02649688720703,250.56399536132812,234.71649932861328,253.89849090576172,249.847802734375,281.44680667304584,218.24879879570415,-132417136.0
2015-03-06,275.6000061035156,277.6080017089844,270.0150146484375,272.7229919433594,28918900,12.533333333333331,-0.40306061023196,0.5809496503156076,276.260986328125,1,69.26517089056142,0.7410317006546775,264.8982238769531,255.6922869001116,268.94095793215047,252.54059532282645,276.96255691416906,10.074071637556358,6.425848233163221,3.6482234043931365,275.8160567626953,274.70748065185546,273.81150817871094,272.9155357055664,271.63991387939456,270.0150146484375,275.8160567626953,274.70748065185546,273.81150817871094,272.9155357055664,271.63991387939456,270.0150146484375,275.8160567626953,274.70748065185546,273.81150817871094,272.9155357055664,271.63991387939456,270.0150146484375,260.02649688720703,250.56399536132812,234.71649932861328,253.89849090576172,250.61790161132814,283.699699214683,217.5361040079733,-161336036.0
2015-03-07,272.29400634765625,277.85400390625,270.13299560546875,276.260986328125,17825900,12.4,-0.414631881452803,0.5726163169822743,274.35400390625,0,70.36314134895062,0.7794752994918657,269.3243340386285,257.95850045340404,270.7709650311441,254.36524078477248,276.9485255024482,10.445300847172604,7.229738755965098,3.215562091207506,276.03184594726565,274.90457873535155,273.9934997558594,273.0824207763672,271.7852913818359,270.13299560546875,276.03184594726565,274.90457873535155,273.9934997558594,273.0824207763672,271.7852913818359,270.13299560546875,276.03184594726565,274.90457873535155,273.9934997558594,273.0824207763672,271.7852913818359,270.13299560546875,261.1159973144531,250.56399536132812,236.06325149536133,253.89849090576172,252.68970108032227,286.7816208684182,218.59778129222633,-143510136.0
2015-03-08,276.4330139160156,277.8580017089844,272.56500244140625,274.35400390625,22067900,12.133333333333333,-0.3968724704158348,0.5476163169822743,289.60699462890625,1,76.93010267397773,1.0,271.60500081380206,260.69971466064453,271.6667247499206,255.90283794796306,276.89663507052427,10.464991221654884,7.876789249103055,2.588201972551829,276.60885388183596,275.83607598876955,275.2115020751953,274.5869281616211,273.69770428466796,272.56500244140625,276.60885388183596,275.83607598876955,275.2115020751953,274.5869281616211,273.69770428466796,272.56500244140625,276.60885388183596,275.83607598876955,275.2115020751953,274.5869281616211,273.69770428466796,272.56500244140625,265.86449432373047,251.70499420166016,241.14300155639648,253.89849090576172,254.71525115966796,288.9060998144815,220.52440250485444,-165578036.0
2015-03-09,274.81201171875,292.70098876953125,273.89300537109375,289.60699462890625,59178200,12.033333333333331,-0.3639299726855797,0.514282983648941,291.760009765625,1,80.33521119458919,1.0,275.5321112738715,264.3222143990653,276.151792219667,258.4954653849587,277.1508422616919,11.57792178669871,8.617015756622187,2.960906030076522,288.2623046875,285.51633911132814,283.2969970703125,281.07765502929686,277.91791381835935,273.89300537109375,288.2623046875,285.51633911132814,283.2969970703125,281.07765502929686,277.91791381835935,273.89300537109375,288.2623046875,285.51633911132814,283.2969970703125,281.07765502929686,277.91791381835935,273.89300537109375,269.3169937133789,255.1574935913086,241.14300155639648,253.89849090576172,257.0151008605957,294.1241524599607,219.90604926123063,-106399836.0
2015-03-10,289.86199951171875,300.04400634765625,289.7430114746094,291.760009765625,67770800,11.833333333333334,-0.3415549628971724,0.4865052058711632,296.3789978027344,1,80.9772600569546,1.0,279.0385572645399,268.1097150530134,280.0538466061565,261.0542764911638,277.4430256117705,12.489684299714042,9.391549465240558,3.098134834473484,297.6129715576172,296.1090263061523,294.8935089111328,293.6779915161133,291.9474243774414,289.7430114746094,297.6129715576172,296.1090263061523,294.8935089111328,293.6779915161133,291.9474243774414,289.7430114746094,297.6129715576172,296.1090263061523,294.8935089111328,293.6779915161133,291.9474243774414,289.7430114746094,279.1784973144531,260.6529998779297,239.50500106811523,253.89849090576172,259.78680114746095,298.62970104150764,220.94390125341423,-38629036.0
2015-03-11,291.5249938964844,297.3909912109375,290.50799560546875,296.3789978027344,33963900,11.8,-0.3700316869257598,0.5031718725378299,294.35400390625,0,83.1169036150614,1.0,281.33955552842883,272.31750052315846,284.13513440530096,263.77156274590004,277.82174505558976,13.430161846493036,10.199271941491054,3.230889905001982,295.76660424804686,294.76168688964844,293.9494934082031,293.1372999267578,291.98095666503906,290.50799560546875,295.76660424804686,294.76168688964844,293.9494934082031,293.1372999267578,291.98095666503906,290.50799560546875,295.76660424804686,294.76168688964844,293.9494934082031,293.1372999267578,291.98095666503906,290.50799560546875,282.40650939941406,263.86400604248047,242.38025283813477,253.12549591064453,262.5916007995605,303.54835438093346,221.6348472181876,-4665136.0
2015-03-12,296.12701416015625,297.0880126953125,292.4129943847656,294.35400390625,32585200,11.4,-0.3475335259939606,0.4753940947600521,285.3370056152344,0,82.21015467851866,0.9741047314310879,282.7453342013889,276.45521545410156,286.6898517805382,266.12405821977313,278.15239023260295,13.85241497719585,10.929900548632014,2.9225144285638347,295.98470837402346,295.3021557006836,294.75050354003906,294.1988513793945,293.41344830322265,292.4129943847656,295.98470837402346,295.3021557006836,294.75050354003906,294.1988513793945,293.41344830322265,292.4129943847656,295.98470837402346,295.3021557006836,294.75050354003906,294.1988513793945,293.41344830322265,292.4129943847656,282.40650939941406,263.86400604248047,247.41925430297852,251.46700286865234,265.12035064697267,307.40997722593676,222.8307240680086,-37250336.0
2015-03-13,294.1180114746094,294.49798583984375,285.3370056152344,285.3370056152344,31421500,11.566666666666666,-0.3502078443855038,0.4769966588626163,281.885009765625,0,69.32191482680422,0.606037652562261,284.10588921440973,278.7058585030692,286.35164023921226,267.6019772501933,278.2960825402556,13.306073093680368,11.405135057641685,1.9009380360386832,292.33599450683596,290.99849139404296,289.91749572753906,288.83650006103517,287.29745538330076,285.3370056152344,292.33599450683596,290.99849139404296,289.91749572753906,288.83650006103517,287.29745538330076,285.3370056152344,292.33599450683596,290.99849139404296,289.91749572753906,288.83650006103517,287.29745538330076,285.3370056152344,282.40650939941406,264.5330047607422,250.38475036621094,251.46700286865234,267.16050109863284,309.20466419313067,225.116338004135,-68671836.0
